"","sampleID","percent_aquatic_pa","percent_aquatic_ra","num_fam","parental_investment_proj","band","species","location","site","nest","year","age","sex","capture_date","cap_doy","cap_num","age.1","age_nestad","mass","bhead","fwing","sseries_type","cort1_raw","cort1_correct","glucose1","buty","cort2_raw","cort2_correct","glucose2","inject1_type","inject1_dose","inject2_type","inject2_dose","cort3_raw","cort3_correct","glucose3","fate","micro_nb","blood_nb","bolus_nb","lifetag_nb","Notes","site_box_year","Nest_Experiment","Nest_Treatment","Day6_Brood_Mass","Brood_Size_Day6","avg_day6_mass","exp_treat","TotalReads"
"428","P19N388",0.555555555555556,0.542056074766355,9,"no","281128758","TRES","Ithaca","Unit_2","105","2019","Nestling","Unknown","6/20/19","171","","12","12",11.5,23.9,36,"B_S_D",9.01,9.53,180,NA,20.01,21.17,183,"Dex",5.5,"",NA,2.27,2.41,161,"Fledged","","190661","","","Some of the Dex leaked out.","Unit_2_105_2019","Color_Stress","Pred_Dul",48,5,9.6,"Color_Stress_Pred_Dul",214
"429","P19N389",0,0,2,"no","281128751","TRES","Ithaca","Unit_2","62","2019","Nestling","Unknown","6/20/19","171","","12","12",14.75,25.4,46,"B_S_D",2.23,2.36,158,NA,5.86,6.2,179,"Dex",7,"",NA,2.42,2.57,203,"Fledged","","190654","","","","Unit_2_62_2019","Color_Stress","Cont_Con",48,4,12,"Color_Stress_Cont_Con",16
"430","P19N390",0.421052631578947,0.288680177953534,19,"no","281128756","TRES","Ithaca","Unit_2","105","2019","Nestling","Unknown","6/20/19","171","","12","12",14.5,24.6,44,"B_S_D",1.19,1.26,184,NA,20.65,21.84,182,"Dex",7,"",NA,4.26,4.51,197,"Fledged","","190659","","","","Unit_2_105_2019","Color_Stress","Pred_Dul",48,5,9.6,"Color_Stress_Pred_Dul",14161
"431","P19N391",0.5,0.612068965517241,10,"no","278172324","TRES","Ithaca","Turkey_Hill","86","2019","Nestling","Unknown","6/20/19","171","","12","12",12.75,23.4,36,"B_S_D",0.54,0.68,NA,NA,6.33,7.87,NA,"",NA,"",NA,NA,NA,NA,"Predated","","190664","","","","Turkey_Hill_86_2019","Light","Light_Control",61.21,5,12.242,"Light_Light_Control",116
"432","P19N392",0.3,0.918065761948184,10,"no","278172325","TRES","Ithaca","Turkey_Hill","86","2019","Nestling","Unknown","6/20/19","171","","12","12",20,25.9,52.5,"B_S_D",3.18,3.95,NA,NA,44.69,55.46,NA,"Dex",9,"",NA,9.31,11.56,NA,"Predated","","190665","","","","Turkey_Hill_86_2019","Light","Light_Control",61.21,5,12.242,"Light_Light_Control",37286
"433","P19N393",0.384615384615385,0.978018372703412,13,"no","278172326","TRES","Ithaca","Turkey_Hill","86","2019","Nestling","Unknown","6/20/19","171","","12","12",20.5,25,51.5,"B_S_D",1.31,1.63,NA,NA,12.56,15.59,NA,"Dex",9.5,"",NA,6.22,7.72,NA,"Predated","","190666","","","","Turkey_Hill_86_2019","Light","Light_Control",61.21,5,12.242,"Light_Light_Control",12192
"434","P19N394",0.230769230769231,0.932587548638132,13,"no","278172327","TRES","Ithaca","Turkey_Hill","86","2019","Nestling","Unknown","6/20/19","171","","12","12",20.25,25.1,50.5,"B_S_D",0.85,1.06,NA,NA,37.1,46.05,NA,"",NA,"",NA,NA,NA,NA,"Predated","","190667","","","","Turkey_Hill_86_2019","Light","Light_Control",61.21,5,12.242,"Light_Light_Control",10280
"435","P19N395",0.461538461538462,0.974528782475802,13,"no","278172476","TRES","Ithaca","Unit_4","18","2019","Nestling","Unknown","6/20/19","171","","12","12",14.5,23.5,36,"B_S_D",5.91,7.34,NA,NA,6.66,8.27,NA,"Dex",7,"",NA,NA,NA,NA,"Fledged","","190669","","","","Unit_4_18_2019","Light","Light",38,5,7.6,"Light_Light",1963
"436","P19N396",0.285714285714286,0.000521206593263405,14,"no","278172478","TRES","Ithaca","Unit_4","18","2019","Nestling","Unknown","6/20/19","171","","12","12",18,24.5,38,"B_S_D",12.99,16.13,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"Fledged","","190671","","","","Unit_4_18_2019","Light","Light",38,5,7.6,"Light_Light",15349
"437","P19N397",0.176470588235294,0.698529411764706,17,"no","278172466","TRES","Ithaca","Unit_4","93","2019","Nestling","Unknown","6/20/19","171","","12","12",24,26.2,52,"B_S_D",1.2,1.5,NA,NA,36.52,45.33,NA,"Dex",11,"",NA,7.26,9.01,NA,"Fledged","","190673","","","","Unit_4_93_2019","Light","Light",55.3,4,13.825,"Light_Light",680
"438","P19N398",0.315789473684211,0.361515732725105,19,"no","278172467","TRES","Ithaca","Unit_4","93","2019","Nestling","Unknown","6/20/19","171","","12","12",24,25,50.5,"B_S_D",0.59,0.74,NA,NA,40.17,49.86,NA,"Dex",11,"",NA,9.59,11.9,NA,"Fledged","","190674","","","","Unit_4_93_2019","Light","Light",55.3,4,13.825,"Light_Light",19291
"439","P19N399",0.388888888888889,0.677537177145839,18,"no","278172468","TRES","Ithaca","Unit_4","93","2019","Nestling","Unknown","6/20/19","171","","12","12",24,25.7,51,"B_S_D",1.36,1.69,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"Fledged","","190675","","","","Unit_4_93_2019","Light","Light",55.3,4,13.825,"Light_Light",3833
"440","P19N400",0.444444444444444,0.558823529411765,9,"no","278172471","TRES","Ithaca","Unit_4","71","2019","Nestling","Unknown","6/20/19","171","","12","12",22.5,24.8,53,"B_S_D",5.19,6.45,NA,NA,51.87,64.37,NA,"Dex",10.5,"",NA,3.89,4.84,NA,"Fledged","","190678","","","","Unit_4_71_2019","Light","Light_Control",70,6,11.6666666666667,"Light_Light_Control",34
"441","P19N401",0.409090909090909,0.582761845386534,22,"no","278172472","TRES","Ithaca","Unit_4","71","2019","Nestling","Unknown","6/20/19","171","","12","12",23,26.6,58,"B_S_D",1.28,1.6,NA,NA,37.54,46.59,NA,"Dex",10.5,"",NA,5.13,6.37,NA,"Fledged","","190679","","","","Unit_4_71_2019","Light","Light_Control",70,6,11.6666666666667,"Light_Light_Control",6416
"442","P19N402",0.45,0.130669843306149,20,"no","278172474","TRES","Ithaca","Unit_4","71","2019","Nestling","Unknown","6/20/19","171","","12","12",22,25.8,55,"B_S_D",3.51,4.36,NA,NA,33.38,41.43,NA,"Dex",10,"",NA,8.73,10.84,NA,"Fledged","","190681","","","","Unit_4_71_2019","Light","Light_Control",70,6,11.6666666666667,"Light_Light_Control",10913
"443","P19N403",0.454545454545455,0.971596582713858,22,"no","278172235","TRES","Ithaca","Unit_1","83","2019","Adult","F","6/21/19","172","3","SY","Adult",17.25,28.1,109,"B_S_A30",5.33,5.64,224,NA,50.9,53.83,217,"Cortro",5.5,"",NA,51.44,54.4,226,"","M19N317","190701","","","","Unit_1_83_2019","Color_Stress","Cont_Dul",20,2,10,"Color_Stress_Cont_Dul",9013
"444","P19N404",0.411764705882353,0.914087479217291,17,"no","278171893","TRES","Ithaca","Unit_1","83","2019","Adult","M","6/21/19","172","1","AHY","Adult",18.5,29,117,"B_S_D",0,0.47,211,NA,34.71,36.7,279,"Dex",8.5,"",NA,18.17,19.21,247,"","M19N318","190702","","","","Unit_1_83_2019","Color_Stress","Cont_Dul",20,2,10,"Color_Stress_Cont_Dul",31276
"445","P19N405",0.354838709677419,0.206385232259041,31,"no","278172231","TRES","Ithaca","Unit_1","19","2019","Adult","F","6/21/19","172","1","SY","Adult",20.5,28.4,112,"B_S_D",0.23,0.47,199,NA,45.67,48.3,193,"Dex",9.5,"",NA,15.62,16.52,241,"","M19N319","190703","","","Re-nest (previous nest: 34)
Experiment/Treatment: Color Stressor/Control-Control","Unit_1_19_2019","","",33,3,11,"Control",6609
"446","P19N406",0.36,0.98739087330234,25,"no","278172163","TRES","Ithaca","Unit_2","14","2019","Adult","F","6/21/19","172","3","ASY","Adult",19,29.2,115,"B_S_A30",5.06,5.35,196,NA,29.94,31.66,170,"Cortro",5,"",NA,23.46,24.81,180,"","M19N320","190704","","","","Unit_2_14_2019","Color_Stress","Pred_Dul",40,3,13.3333333333333,"Color_Stress_Pred_Dul",103893
"447","P19N407",0.411764705882353,0.0615500284483459,17,"no","272107816","TRES","Ithaca","Unit_2","14","2019","Adult","M","6/21/19","172","1","AHY","Adult",17.5,28.2,120,"B_S_D",5.78,6.11,235,NA,45.97,48.62,196,"Dex",8,"",NA,11.81,12.49,304,"","M19N321","190705","","","","Unit_2_14_2019","Color_Stress","Pred_Dul",40,3,13.3333333333333,"Color_Stress_Pred_Dul",49212
"448","P19N408",0.310344827586207,0.491172871875546,29,"no","281128748","TRES","Ithaca","Unit_2","29","2019","Nestling","Unknown","6/21/19","172","","15","15",17.5,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,31.3,33.1,209,"Fledged","M19N322","190707","","","","Unit_2_29_2019","Color_Stress","Pred_Dul",36,3,12,"Color_Stress_Pred_Dul",11442
"449","P19N409",0.368421052631579,0.751908396946565,19,"no","281128749","TRES","Ithaca","Unit_2","29","2019","Nestling","Unknown","6/21/19","172","","15","15",18,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,33.32,35.24,267,"Fledged","M19N323","190708","","","","Unit_2_29_2019","Color_Stress","Pred_Dul",36,3,12,"Color_Stress_Pred_Dul",3144
"450","P19N410",0.444444444444444,0.175161101347393,18,"no","281128750","TRES","Ithaca","Unit_2","29","2019","Nestling","Unknown","6/21/19","172","","15","15",18,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,22.31,23.6,200,"Fledged","M19N324","190709","","","","Unit_2_29_2019","Color_Stress","Pred_Dul",36,3,12,"Color_Stress_Pred_Dul",5121
"451","P19N411",0.444444444444444,0.800980392156863,9,"no","281128507","TRES","Ithaca","Unit_2","3","2019","Nestling","Unknown","6/21/19","172","","15","15",19.5,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",NA,"",NA,22.13,23.41,208,"Fledged","M19N331","190716","","","","Unit_2_3_2019","Color_Stress","Cont_Dul",60,5,12,"Color_Stress_Cont_Dul",1020
"452","P19N412",0.583333333333333,0.252747252747253,12,"no","281128508","TRES","Ithaca","Unit_2","3","2019","Nestling","Unknown","6/21/19","172","","15","15",16.25,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",NA,"",NA,33.83,35.78,208,"Fledged","M19N332","190717","","","","Unit_2_3_2019","Color_Stress","Cont_Dul",60,5,12,"Color_Stress_Cont_Dul",364
"453","P19N413",1,1,6,"no","281128509","TRES","Ithaca","Unit_2","3","2019","Nestling","Unknown","6/21/19","172","","15","15",14.75,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",NA,"",NA,24.74,26.16,149,"Fledged","M19N333","190718","","","","Unit_2_3_2019","Color_Stress","Cont_Dul",60,5,12,"Color_Stress_Cont_Dul",229
"454","P19N414",0.35,0.70326409495549,20,"no","281128766","TRES","Ithaca","Unit_2","9","2019","Nestling","Unknown","6/21/19","172","","12","12",17,24.7,38,"B_S_D",2.85,3.01,195,NA,26.03,27.53,216,"Dex",7.5,"",NA,2.79,2.96,166,"Fledged","","190727","","","","Unit_2_9_2019","Color_Stress","Pred_Dul",22,3,7.33333333333333,"Color_Stress_Pred_Dul",337
"455","P19N415",0.444444444444444,0.620689655172414,9,"no","281128767","TRES","Ithaca","Unit_2","9","2019","Nestling","Unknown","6/21/19","172","","12","12",18,23.6,35,"B_S_D",4.13,4.37,142,NA,22,23.28,180,"Dex",8,"",NA,1.66,1.76,178,"Died","","190728","","","","Unit_2_9_2019","Color_Stress","Pred_Dul",22,3,7.33333333333333,"Color_Stress_Pred_Dul",29
"456","P19N416",0.32,0.984446113737793,25,"no","281128760","TRES","Ithaca","Unit_2","57","2019","Nestling","Unknown","6/21/19","172","","12","12",16,24,41,"B_S_D",8.96,9.48,214,NA,4.86,5.15,247,"Dex",7,"",NA,4.11,4.35,194,"Died","","190729","","","","Unit_2_57_2019","Color_Stress","Pred_Con",43,5,8.6,"Color_Stress_Pred_Con",22631
"457","P19N418",0.555555555555556,0.526315789473684,9,"no","281128763","TRES","Ithaca","Unit_2","57","2019","Nestling","Unknown","6/21/19","172","","12","12",14.5,24.2,33,"B_S_D",3.55,3.76,198,NA,13.72,14.51,203,"Dex",7,"",NA,3.25,3.44,199,"Died","","190732","","","","Unit_2_57_2019","Color_Stress","Pred_Con",43,5,8.6,"Color_Stress_Pred_Con",19
"458","P19N419",0.434782608695652,0.992565919386688,23,"no","281128764","TRES","Ithaca","Unit_2","57","2019","Nestling","Unknown","6/21/19","172","","12","12",15,24.1,36,"B_S_D",5.78,6.11,188,NA,8.63,9.13,232,"Dex",7,"",NA,3.85,4.07,224,"Died","","190733","","","","Unit_2_57_2019","Color_Stress","Pred_Con",43,5,8.6,"Color_Stress_Pred_Con",8609
"459","P19N420",0.315789473684211,0.356549327693005,19,"no","278172479","TRES","Ithaca","Unit_4","12","2019","Nestling","Unknown","6/21/19","172","","12","12",16.5,23.3,32,"B_S_D",0.6,0.64,NA,NA,41.89,44.31,NA,"Dex",7.5,"",NA,6.36,6.73,NA,"Fledged","","190734","","","","Unit_4_12_2019","Light","Light",20.74,3,6.91333333333333,"Light_Light",6619
"460","P19N421",0.333333333333333,0.0701754385964912,15,"no","278172480","TRES","Ithaca","Unit_4","12","2019","Nestling","Unknown","6/21/19","172","","12","12",17.5,24,35,"B_S_D",0.87,0.93,NA,NA,34.61,36.61,NA,"Dex",8,"",NA,3.4,3.6,NA,"Fledged","","190735","","","","Unit_4_12_2019","Light","Light",20.74,3,6.91333333333333,"Light_Light",11799
"461","P19N422",0.25,0.20606884057971,20,"no","278172481","TRES","Ithaca","Unit_4","12","2019","Nestling","Unknown","6/21/19","172","","12","12",16,24.5,31,"B_S_D",8.41,8.9,NA,NA,46.06,48.72,NA,"Dex",7,"",NA,8.36,8.85,NA,"Fledged","","190736","","","","Unit_4_12_2019","Light","Light",20.74,3,6.91333333333333,"Light_Light",4416
"462","P19N423",0.277777777777778,0.660040626813697,18,"no","272108042","TRES","Ithaca","Unit_1","329","2019","Adult","M","6/22/19","173","1","AHY","Adult",16.75,29.6,118,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","190738","","","","Unit_1_329_2019","","Control",NA,NA,NA,"Control",6892
"463","P19N424",0.32258064516129,0.13287213740458,31,"no","281128523","TRES","Ithaca","Unit_1","319","2019","Adult","M","6/22/19","173","1","AHY","Adult",15.75,29.2,120,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","190739","","","","Unit_1_319_2019","","Control",NA,NA,NA,"Control",4192
"464","P19N425",0.285714285714286,0.701385784532856,28,"no","281128677","TRES","Ithaca","Unit_1","58","2019","Nestling","Unknown","6/22/19","173","","12","12",22,25.7,54,"B_S_D",1.32,1.4,209,NA,17.08,18.07,227,"Dex",10,"",NA,3.2,3.39,252,"Fledged","","190740","","","","Unit_1_58_2019","Color_Stress","Pred_Con",48,4,12,"Color_Stress_Pred_Con",8948
"465","P19N426",0.333333333333333,0.0206579954093344,18,"no","281128678","TRES","Ithaca","Unit_1","58","2019","Nestling","Unknown","6/22/19","173","","12","12",20.5,24.5,48,"B_S_D",6.7,7.09,188,NA,16.05,16.97,171,"Dex",9.5,"",NA,7.56,8,254,"Died","","190741","","","","Unit_1_58_2019","Color_Stress","Pred_Con",48,4,12,"Color_Stress_Pred_Con",22219
"466","P19N427",0.285714285714286,0.941793392763503,28,"no","281128679","TRES","Ithaca","Unit_1","58","2019","Nestling","Unknown","6/22/19","173","","12","12",22.5,26.3,54,"B_S_D",0.09,0.47,193,NA,23.05,24.38,217,"Dex",10,"",NA,2.09,2.21,217,"Fledged","","190742","","","","Unit_1_58_2019","Color_Stress","Pred_Con",48,4,12,"Color_Stress_Pred_Con",3814
"467","P19N428",0.434782608695652,0.666251019135773,23,"no","281128680","TRES","Ithaca","Unit_1","86","2019","Nestling","Unknown","6/22/19","173","","12","12",13,23.3,35,"B_S_D",0.01,0.47,176,NA,0.98,1.05,171,"Dex",6,"",NA,2.91,3.08,176,"Fledged","","190743","","","","Unit_1_86_2019","Color_Stress","Cont_Con",45,4,11.25,"Color_Stress_Cont_Con",20851
"468","P19N429",0.571428571428571,0.739130434782609,7,"no","281128681","TRES","Ithaca","Unit_1","86","2019","Nestling","Unknown","6/22/19","173","","12","12",17,24.6,37,"B_S_D",1.17,1.24,186,NA,4.8,5.08,228,"Dex",7.5,"",NA,2.74,2.9,199,"Fledged","","190744","","","","Unit_1_86_2019","Color_Stress","Cont_Con",45,4,11.25,"Color_Stress_Cont_Con",23
"469","P19N430",0.4,0.124548736462094,10,"no","281128682","TRES","Ithaca","Unit_1","86","2019","Nestling","Unknown","6/22/19","173","","12","12",16,24.1,42,"B_S_D",4.44,4.71,180,NA,41.02,43.38,187,"Dex",7,"",NA,3.56,3.77,200,"Fledged","","190745","","","The post-injection bleed time ""2:03:00 PM"" is not listed on the sheet and may have just been assumed.","Unit_1_86_2019","Color_Stress","Cont_Con",45,4,11.25,"Color_Stress_Cont_Con",554
"470","P19N431",0.428571428571429,0.294438181134912,14,"no","281128525","TRES","Ithaca","Unit_2","78","2019","Nestling","Unknown","6/22/19","173","","12","12",20,25.3,47,"B_S_D",12.05,12.75,233,NA,45.98,48.63,252,"Dex",9,"",NA,3.82,4.04,190,"Fledged","","190747","","","","Unit_2_78_2019","Color_Stress","Cont_Con",29,3,9.66666666666667,"Color_Stress_Cont_Con",15966
"471","P19N432",0.571428571428571,0.565217391304348,7,"no","281128526","TRES","Ithaca","Unit_2","78","2019","Nestling","Unknown","6/22/19","173","","12","12",15.75,24.7,47,"B_S_D",7.64,8.08,163,NA,40.91,43.27,236,"Dex",7,"",NA,5.59,5.92,190,"Fledged","","190748","","","","Unit_2_78_2019","Color_Stress","Cont_Con",29,3,9.66666666666667,"Color_Stress_Cont_Con",23
"472","P19N433",0.526315789473684,0.802714646464646,19,"no","281128531","TRES","Ithaca","Unit_2","85","2019","Nestling","Unknown","6/22/19","173","","12","12",19.9,25.4,53,"B_S_D",3.25,3.44,170,NA,2.73,2.89,250,"Dex",9,"",NA,3.2,3.39,241,"Fledged","","190753","","","","Unit_2_85_2019","Color_Stress","Cont_Dul",50.5,5,10.1,"Color_Stress_Cont_Dul",6336
"473","P19N434",0.333333333333333,0.170749410270368,18,"no","278172482","TRES","Ithaca","Unit_4","95","2019","Nestling","Unknown","6/22/19","173","","12","12",21.5,24.4,49,"B_S_D",2.19,2.72,NA,NA,59.19,73.46,NA,"Dex",10,"",NA,5.62,6.98,NA,"Fledged","","190754","","","","Unit_4_95_2019","Light","Light",54,5,10.8,"Light_Light",11022
"474","P19N435",0.4,0.636919315403423,15,"no","278172483","TRES","Ithaca","Unit_4","95","2019","Nestling","Unknown","6/22/19","173","","12","12",19.5,24.5,48,"B_S_D",1.95,2.43,NA,NA,40.32,50.05,NA,"Dex",9,"",NA,19.65,24.4,NA,"Fledged","","190755","","","483 RFID ""8E"" or ""87""","Unit_4_95_2019","Light","Light",54,5,10.8,"Light_Light",818
"475","P19N436",0.310344827586207,0.3526999316473,29,"no","278172484","TRES","Ithaca","Unit_4","95","2019","Nestling","Unknown","6/22/19","173","","12","12",23.5,25.7,52,"B_S_D",1.1,1.37,NA,NA,22.92,28.44,NA,"Dex",11,"",NA,25.24,31.33,NA,"Fledged","","190756","","","","Unit_4_95_2019","Light","Light",54,5,10.8,"Light_Light",8778
"476","P19N437",0.285714285714286,0.218999704054454,21,"no","278172485","TRES","Ithaca","Unit_4","95","2019","Nestling","Unknown","6/22/19","173","","12","12",20,24.3,49,"B_S_D",NA,0.47,NA,NA,13.92,17.28,NA,"Dex",9,"",NA,0.23,0.47,NA,"Fledged","","190757","","","","Unit_4_95_2019","Light","Light",54,5,10.8,"Light_Light",3379
"477","P19N438",0.375,0.795142792894086,24,"no","278172486","TRES","Ithaca","Unit_4","95","2019","Nestling","Unknown","6/22/19","173","","12","12",16,23.8,39,"B_S_D",11.09,13.77,NA,NA,37.79,46.91,NA,"Dex",7,"",NA,4.27,5.31,NA,"Fledged","","190758","","","","Unit_4_95_2019","Light","Light",54,5,10.8,"Light_Light",4447
"478","P19N439",0.5,0.647058823529412,6,"no","281128440","TRES","Ithaca","Unit_2","54","2019","Nestling","Unknown","6/22/19","173","","12","12",15,23.7,46,"B_S_D",1.16,1.24,258,NA,13.2,13.96,254,"Dex",6.5,"",NA,3.11,3.29,237,"Fledged","","190759","","","","Unit_2_54_2019","Color_Stress","Pred_Con",60,6,10,"Color_Stress_Pred_Con",17
"479","P19N440",0.476190476190476,0.654618473895582,21,"no","281128442","TRES","Ithaca","Unit_2","54","2019","Nestling","Unknown","6/22/19","173","","12","12",13,21,NA,"B_S_D",3.62,3.83,258,NA,3.09,3.28,262,"Dex",5.5,"",NA,4.11,4.36,293,"Fledged","","190761","","","","Unit_2_54_2019","Color_Stress","Pred_Con",60,6,10,"Color_Stress_Pred_Con",249
"480","P19N441",0.5,0.6,6,"no","281128443","TRES","Ithaca","Unit_2","54","2019","Nestling","Unknown","6/22/19","173","","12","12",16.5,24.1,45,"B_S_D",10.39,10.99,261,NA,8.32,8.81,249,"Dex",7.5,"",NA,2.28,2.42,284,"Fledged","","190762","","","","Unit_2_54_2019","Color_Stress","Pred_Con",60,6,10,"Color_Stress_Pred_Con",10
"481","P19N442",0.5,0.829192546583851,16,"no","281128444","TRES","Ithaca","Unit_2","54","2019","Nestling","Unknown","6/22/19","173","","12","12",18,24.2,51,"B_S_D",2.07,2.19,192,NA,5.58,5.91,301,"Dex",8,"",NA,2.69,2.85,273,"Fledged","","190763","","","","Unit_2_54_2019","Color_Stress","Pred_Con",60,6,10,"Color_Stress_Pred_Con",322
"482","P19N443",0.421052631578947,0.442077230359521,19,"no","281128445","TRES","Ithaca","Unit_2","54","2019","Nestling","Unknown","6/22/19","173","","12","12",20.75,25,53,"B_S_D",2.41,2.55,204,NA,16.84,17.81,281,"Dex",9.5,"",NA,1.97,2.09,256,"Fledged","","190764","","","","Unit_2_54_2019","Color_Stress","Pred_Con",60,6,10,"Color_Stress_Pred_Con",5257
"483","P19N444",0.428571428571429,0.435495716034272,14,"no","281128437","TRES","Ithaca","Unit_2","31","2019","Nestling","Unknown","6/22/19","173","","12","12",21,23.8,42,"B_S_D",1.1,1.17,287,NA,8.76,9.27,259,"Dex",9.5,"",NA,3.14,3.33,266,"Fledged","","190765","","","","Unit_2_31_2019","Color_Stress","Cont_Dul",36,4,9,"Color_Stress_Cont_Dul",16340
"484","P19N445",0.388888888888889,0.75609756097561,18,"no","281128438","TRES","Ithaca","Unit_2","31","2019","Nestling","Unknown","6/22/19","173","","12","12",20,22.1,48,"B_S_D",6.61,7,227,NA,0.71,0.76,231,"Dex",9,"",NA,3.45,3.65,284,"Fledged","","190766","","","","Unit_2_31_2019","Color_Stress","Cont_Dul",36,4,9,"Color_Stress_Cont_Dul",902
"485","P19N446",0.285714285714286,0.115384615384615,7,"no","281128499","TRES","Ithaca","Unit_2","31","2019","Nestling","Unknown","6/22/19","173","","12","12",19.75,24.8,41,"B_S_D",3.1,3.28,329,NA,0.72,0.77,313,"Dex",9,"",NA,3.25,3.44,241,"Fledged","","190767","","","","Unit_2_31_2019","Color_Stress","Cont_Dul",36,4,9,"Color_Stress_Cont_Dul",52
"486","P19N447",0.555555555555556,0.0047027208599261,9,"no","281128533","TRES","Ithaca","Unit_2","99","2019","Nestling","Unknown","6/22/19","173","","12","12",14,25.1,37,"B_S_D",2.69,2.85,440,NA,6.21,6.58,NA,"Dex",6.5,"",NA,4.18,4.43,337,"Died","","190770","","","Stressed glucose too high for glucose meter to read (It read ""High"" on meter)","Unit_2_99_2019","Color_Stress","Cont_Con",36,4,9,"Color_Stress_Cont_Con",5954
"487","P19N448",0.428571428571429,0.777694046721929,14,"no","278172487","TRES","Ithaca","Turkey_Hill","97","2019","Nestling","Unknown","6/22/19","173","","12","12",17,24.1,40,"B_S_D",1.37,1.71,NA,NA,55.34,68.68,NA,"Dex",7.5,"",NA,6.78,8.42,NA,"Fledged","","190773","","","","Turkey_Hill_97_2019","Light","Light_Control",45,5,9,"Light_Light_Control",1327
"488","P19N449",0.583333333333333,0.998683825680023,12,"no","278172488","TRES","Ithaca","Turkey_Hill","97","2019","Nestling","Unknown","6/22/19","173","","12","12",16,22,35,"B_S_D",0.52,0.65,NA,NA,42.96,53.32,NA,"Dex",7,"",NA,11,13.66,NA,"Died","","190774","","","","Turkey_Hill_97_2019","Light","Light_Control",45,5,9,"Light_Light_Control",13676
"489","P19N450",0.666666666666667,0.999203398831652,3,"no","281128752","TRES","Ithaca","Unit_2","62","2019","Nestling","Unknown","6/23/19","174","","15","15",15.25,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,47.97,50.73,369,"Fledged","M19N335","190783","","","","Unit_2_62_2019","Color_Stress","Cont_Con",48,4,12,"Color_Stress_Cont_Con",3766
"490","P19N451",0.5,0.848101265822785,6,"no","281128753","TRES","Ithaca","Unit_2","62","2019","Nestling","Unknown","6/23/19","174","","15","15",17,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,15.46,16.35,199,"Fledged","M19N336","190784","","","","Unit_2_62_2019","Color_Stress","Cont_Con",48,4,12,"Color_Stress_Cont_Con",316
"491","P19N452",0.5,0.647058823529412,10,"no","281128754","TRES","Ithaca","Unit_2","62","2019","Nestling","Unknown","6/23/19","174","","15","15",13.5,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",NA,"",NA,18.81,19.89,230,"Fledged","M19N337","190785","","","","Unit_2_62_2019","Color_Stress","Cont_Con",48,4,12,"Color_Stress_Cont_Con",34
"492","P19N453",0.625,0.758620689655172,8,"no","281128756","TRES","Ithaca","Unit_2","105","2019","Nestling","Unknown","6/23/19","174","","15","15",15,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,30.3,32.04,181,"Fledged","M19N339","190787","","","","Unit_2_105_2019","Color_Stress","Pred_Dul",48,5,9.6,"Color_Stress_Pred_Dul",29
"493","P19N454",0.454545454545455,0.75625,11,"no","281128757","TRES","Ithaca","Unit_2","105","2019","Nestling","Unknown","6/23/19","174","","15","15",20.5,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,18.13,19.18,250,"Fledged","M19N340","190788","","","","Unit_2_105_2019","Color_Stress","Pred_Dul",48,5,9.6,"Color_Stress_Pred_Dul",160
"494","P19N455",0.388888888888889,0.65738555922605,18,"yes","278172413","TRES","Ithaca","Unit_4","15","2019","Adult","F","6/24/19","175","3","SY","Adult",16.75,NA,NA,"B_S",28.98,30.65,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","190790","","6134002A","Preen gland exposed Tag a little loose, added more glue at third capture.","Unit_4_15_2019","Light","Light_Control",59.66,5,11.932,"Light_Light_Control",2119
"495","P19N456",0.714285714285714,0.979487179487179,7,"no","281128766","TRES","Ithaca","Unit_2","9","2019","Nestling","Unknown","6/24/19","175","","15","15",15.5,NA,NA,"A30",NA,NA,NA,NA,NA,NA,NA,"Cortro",5.5,"",NA,41.23,43.61,278,"Fledged","M19N343","190792","","","","Unit_2_9_2019","Color_Stress","Pred_Dul",22,3,7.33333333333333,"Color_Stress_Pred_Dul",195
